Text,Label,Hate Probability,Counterhate Probability,Neutral Probability
@CaseyCrowhop @BmoreInBklyn @briebriejoy You think this is a tone Joe Biden would have set? Xenophobic “china virus” ??  This isn’t a fucking game. https://t.co/xIJrdhSXev,Other,0.402910223744326,0.20166094582343697,0.1373423782954204
China should be held responsible for every single death from this shit..,Hate,0.9489532730584473,0.007052903609753853,0.06793977758342942
"Social Media ~Influencers~ need to shut the FUCK up. Nobody cares about the nonsense you have to say buddy, get off the internet! #ChineseVirus #CaroleKilledHerHusband",Other,0.21035891018745215,0.14781458135327014,0.24559607591060403
"W.H.O. : There's #coronavirus in your country.   Britain:  And? .. what's for tea ?  America: ""OMFG! AAAAAAAAAHHHHHHH! We're all going to die I don't want to die it's the arabs and the Chinese oh my god save us President Trump and baby Jesus WE'RE ALL GOING TO DIE!"" https://t.co/wYmuuCGzWl",Neutral,0.30421377232282526,0.008993429994596123,0.6653193809599125
China is saving the world! 😡😡  Bitch Chinese Communist party and Chinese People spreaded #COVID2019  to more than 200 countries &amp; killing thousands of people  Fuck China and Fuck every chinese who eat bats  We will never Never Forgive You  #ChineseVirus19 #ChinaLiedPeopleDied https://t.co/RMZfpLYIQP,Hate,0.9993533089137135,0.006737662841884374,0.0002654158386999024
Fucking chinese virus.,Hate,0.9649537958660626,0.01088867036279001,0.005932017222341508
@WBYeats1865 God damn chink. Time to eat some more bat you fucking subhuman,Hate,0.9110588734817392,0.019937328839856543,0.035737079565417156
"@KrayzAlex92 @davisb29000 @JeffroBodine9 @Alyssa_Milano A single country? What other country started the virus, lied about it to the WHO, expelled foreign scientists, silenced doctors, allowed 5M people flee from infected Wuhan, and allowed tens of thousands of people to fly to the US &amp; Eruope and the Middle East?",Neutral,0.18257508592014654,0.0036471302640304036,0.5140530961837608
Way to fucking go @realDonaldTrump &amp; all your racist fucking friends &amp; cronies. Calling COVID-19 the Chinese/China Virus has real world consequences.  Stabbing of Asian-American 2-Year-Old and Her Family Was a Virus-Fueled Hate Crime: Feds https://t.co/NmxrwrTuzp via @YahooNews,Counterhate,0.19882961492592804,0.8036580405112814,0.006217571643202699
@Chicagoway_ @LqLana @ConjureBlk @TalibKweli Keep proving me right   So you now fully accept cHinEsE vIruS is racist? But you think it's OK because SOME Asians are anti black?   You keep exposing your desperate deluded brain,Counterhate,0.0986208980556079,0.5272205385463307,0.044584563403745656
"Trump haters act as if the president went to Wuhan China , had sex with a bat and a pig , got the corona virus , came back to America and started licking everything in New York just so everyone would get sick. Grow the fuck up and stop blaming everyone else for Chinas failures",Hate,0.5774711858985607,0.06689346244607243,0.0069877800964492295
"@MRobertsQLD China allowed people who contacted the virus leave their country..now they Ban entry..Wuhan got but Beijing is free..how?..same country..yet the world is affected..and someone says its conspiracy theory?.asides precautions,we should all pray..God will frustrate their agenda.",Other,0.35570612053538575,0.0001986027576139659,0.4650289928879402
How DISGUSTING is this Anti-White  We shouldn't even have ANY cases of COVID19 in our Western Nations.  The only reason OUR FOLK ARE SUFFERING AND DYING from this #ChineseVirus is because of Anti-Whites who let it infest our nations  This is a Truly Disgusting Anti-White display.,Hate,0.738526540401808,0.183797962202336,0.13091289982674373
Insane. What about people who may not even like Chinese food? Are they still racist? Or someone who doesn't like Mexican food-still racist? This woman is full goose bozo nuts:,Other,0.12621213509004695,0.38071146798935224,0.12979904324021188
"@MaryRentals @AbpositiveJack @maddow You're a complete fucking loser. Tell her to cover this too. #ChinaLiedPeopleDied Last month, you were calling it ""just the flu"". Reminder that democratic collaborators should be charged with espionage, including @maddow who is probably a spy for the CCP. https://t.co/Voe8LKV8uP",Hate,0.9099655909564853,0.0013295495193009334,0.018412356271571062
@SCrowleyAuthor @mountainstosea @cathryanhoward @Anna_Mazz Was planning to see you there and gate crash the drinky bit!! *Chink* or *bottoms up* as may be more appropriate now 🍷🍷🍷🍷🍾,Neutral,0.3565443845759431,0.015217669087303053,0.6757323358754773
.@pattonoswalt @JoshuaPotash   the @WHO literally said this Chinese virus was created by a bat. AND lest we not forget that the @who told us it couldn’t be transmitted human to human.  Dr. Desai needs to do some research. 🇨🇳 screwed us  we have to stay strong america https://t.co/AzuAQoPQLf,Other,0.46072491997777065,0.08960830877879797,0.2796210749319211
Wtf Chinese shit in my coke https://t.co/M42QBrFLia,Other,0.6052519436365673,0.04350963433374094,0.6027223651530785
@QAnonNotables Someone should have bitch-slapped her so hard her eyes straightened out! Stupid c*nt!!! #COVID19Pandemic #ChinaLiedPeopleDied #ChineseVirus #ChineseWuhanVirus,Hate,0.9540982387851168,0.014311631101636095,0.013261401741485622
No one can trust the GOP in general can not be trusted. Trump has no fucking idea what he is doing. He was just in India so close to China. Is it aweful that I hope he caught it,Other,0.045265163314621215,0.020326605496958392,0.3717659712933703
@DrTedros @WHO People in the world are fighting against the Wuhan Virus desperately due to your WHO fault and fucking CCP.,Hate,0.6635829673860318,0.0020135223677028263,0.037508512804745923
"@loneargos Dairy won't sell well during a flu epidemic or Chinese virus pandemic or whatever the fuck the media is using to gas up the idea of Trump being racist.  The key point is dairy creates mucus, so there will be loss.",Neutral,0.08807584624613303,0.11209631711219588,0.6373713713521455
"Is that a chink of light I see at the end of this very long, dark tunnel? https://t.co/9rE1t6v2qT",Neutral,0.006033078751138362,0.02973670013667942,0.9739243176383647
One country fucked up the world. Thanks to #ChineseVirus 🇨🇳,Hate,0.9054936329723455,0.008246960269482042,0.3232514025615654
"If you’re just now learning that China fudges the numbers on EVERYTHING, you don’t need any help from the #Coronavirus being completely fucked.",Hate,0.6532307531610102,0.10628026328498355,0.08497667718123729
this island chink coming for me https://t.co/93OUD1N9rZ,Neutral,0.07137134236069927,0.008936258116220593,0.8422924456667562
Are you trying to fool yourself or us? Identity of muslims is religion &amp; never motherland. 'INDIAN MUSLIM' is an oxymoron.  The good muslim holds down your limbs while the bad muslim cuts your throat. That's the only difference.  #BeingAMuslimInIndia #ChineseVirus,Other,0.019098457173509265,0.0874018953530989,0.40323533057681665
@CMOMaharashtra Why dont ya say something about fucking #TablighiJamaat   It's not anymore #COVID19 or #ChineseVirus now it's #TablighiJamatVirus,Other,0.41620865439904586,0.09247944034559592,0.3133203747077105
#WuFlu doesn't give you the shits goofballs!,Other,0.32071395982383427,0.06087270010056547,0.20358071120532278
"“Because half a dozen grasshoppers under a fern make the field ring with their importunate chink, whilst thousands of great cattle... chew the cud and are silent, pray do not imagine that those who make the noise are the only inhabitants of the field.”",Neutral,0.3434233102942749,0.0665906976363405,0.6822114319519237
"@Karaharagu1 @CGTNOfficial @BBCNews Of course I agree, you don't beat Uyghur Muslims, because you kill them . #ChineseVirus",Hate,0.7741849116844183,0.022389189096157027,0.19180345572301383
Fuck China you putrid scums. You do not deserve to live anywhere but in your shithole country.,Hate,0.911252913113438,0.059528908774810256,0.00023574637308485793
@charliekirk11 @outpost226 It’s seems a lot of Washington DC is up and moving around. How are they immune to this Chink virus that’s going to kill us all?,Hate,0.6349368222337749,0.004769965738115915,0.4045612604174222
"BY SPRAYING IS CHINA TELLING US THE #CORONAVIRUS IS NOT ONLY TRANSFERED HUMAN TO HUMAN BUT SURFACE TO HUMAN TOO? IF SO, THAT MEANS THAT ANY PRODUCTS COMING FROM CHINA CAN BE TRANSPORTING THE VIRUS IF HANDLED BE AN INFECTED PERSON. JUST FOOD FOR THOUGHT https://t.co/JDIgfBdyyv  06",Hate,0.5560147094580239,0.01400071340021231,0.3953728976793822
"@tedlieu @WhiteHouse @USChamber Dr. Oz says he's looking for war time hero's... Are you a war time hero, or a menace to this Chinese Virus... I would advise you to stand your post Ted and help America and the American people...   Ask not what your country can do for you, but what you can do for your country.",Neutral,0.00429052020291905,0.06933219804921026,0.6588455034057092
"@OzraeliAvi @Grammarly Unfortunately the official name is ""WUHAN VIRUS"" so fuck off!",Hate,0.7288251587741916,0.06119560666414283,0.13315301572811025
"@BichonSuzi @CNN @cnnhealth The idea that the virus gives a shit about borders is even more so. The idea that Chinese people, products or food are riskier is dangerous and false propoganda. It denies the realities of this virus and puts Asian Americans at risk - and you engaging in it makes you an asshole.",Counterhate,0.1397728516845866,0.839469368678696,0.06431758589588882
@UvitaBound @FoxNews Hahahahaha this is a fucking joke right 🤣🤣🤣🤣🤣🤣🤣 #FakeNewsMedia ALLL DAY IN THIS VIDEO! @FoxNews @seanhannity @TuckerCarlson @IngrahamAngle @JesseBWatters @dbongino @foxandfriends etc. #Trump2020NowMoreThanEver #Trump2020LandslideVictory #ChinaLiedPeopleDied https://t.co/sJ2mvSeFBE,Neutral,0.14805486289329156,0.002260151735698244,0.8206475533460155
"Bounty Quick-Size Paper Towels, White, Family Rolls (143 Sheets per Roll), 16 Rolls https://t.co/fXQeIJObGm   ad #coronavirus #corona #virus #CoronavirusOutbreak #COVID2019 #wuhanvirus #CoronavirusUSA #pandemic #SARSCoV2 #china #wuhan #flu #CoronaOutbreak #COVID19",Neutral,0.011648423725828569,0.0006727694938512016,0.9936968765855745
@IronMarkG Just a chink in the armor,Neutral,0.024300280192501494,0.001205473661335938,0.9716807722043884
"So everyone issuing health advisories in so cal for coronavirus, but where the FUCK was this energy when y’all flew in 40+ people from Wuhan, China? @CAgovernor",Neutral,0.08226388203920353,0.03728083952011843,0.539397510642051
I’m still amazed by dis coronavirus shit they done created out there in China got da whole fkin world spooked including me lol.,Hate,0.5003901726285864,0.05392827730703789,0.28382947836725575
@qVonPIU3QA6vCpl @StockMarket5577 @BW @business America killed ppl? The Chinese virus started in Wuhan China. Thank you China for killing thousands of ppl but it certainly won’t hit the millions mark,Hate,0.8262596538061721,0.0582831195147231,0.04236389281487093
"I still believe in trump... Come to think of it... Why did Vladimir Putin use 🦁, 🐅 to keep his citizens under lockdown... No wonder Trump called it Chinese virus.  Shit is sad....",Other,0.13161589197520956,0.05333617012169898,0.39257390130747927
"@yankeegirlnj65 @itkbutt3rs @JerryDunleavy Just as you are allowed freedom from speech, freedom from the press, and freedom to bitch (you seem to have that last one covered). You DON'T have the right to silence the rest of us.  May the farce be with you and the Chinese virus not.",Other,0.07461507725818442,0.08229503769645087,0.2821130827339782
"There is absolutely no way that a country with1.7 Billion citizens only had 81K cases of Coronavirus.. they didn't like Trade Deals,  and RULES... so collapse economies and KILL people !!! #ChineseVirus #ChinaLiedPeopleDied #ChineseVirus",Hate,0.9368297828749582,0.03915268627791581,0.06472173227739801
